brightness,contrast,sharpness,label
34.99872448979592,78.90008373036615,8268.853475546597,4
22.9234693877551,66.73763938297735,6087.33932420705,5
23.340561224489797,66.50433534810486,6275.197404887882,9
30.346938775510203,77.08138781685085,5445.634276755971,1
42.35076530612245,86.57303849532063,7692.413986170601,3
25.70280612244898,69.20565840587734,7156.853433554492,3
34.89668367346939,83.23643659333983,4075.929775202262,8
36.14923469387755,81.04756995958041,8389.853601522913,5
30.971938775510203,75.91220243066198,8302.511239886899,4
17.455357142857142,57.16493365401877,5200.0405083844225,7
28.56377551020408,73.37457029064879,6550.413132331121,7
23.392857142857142,65.000755490115,6776.613602642703,4
32.10331632653061,75.81260993882661,7586.597435682092,2
23.772959183673468,62.67717323160368,8064.1976848352515,8
24.12627551020408,66.51964282094525,7419.665350914029,5
36.82015306122449,80.46359331372273,8870.320959659584,8
36.08290816326531,82.10407167382223,8214.438215615464,6
22.882653061224488,64.4421430519232,7409.981845413062,7
44.734693877551024,89.16453788778935,9658.091472803113,3
33.704081632653065,79.15419712255178,7922.3687466756255,4
34.035714285714285,79.51625908695449,7842.040550376529,6
18.570153061224488,61.26677343819889,4476.198734637888,1
20.556122448979593,60.47654641757623,6679.719898659052,9
27.354591836734695,69.93139334257114,8429.037932868621,9
37.47959183673469,82.70851566252843,8049.015551076398,6
34.78954081632653,79.27429353261543,8859.077377453039,0
41.16709183673469,86.16516169846243,8034.695753198399,3
20.022959183673468,59.59676990475211,6448.154390974498,7
38.75765306122449,82.42866391800976,8641.861076117691,2
27.099489795918366,70.48411530227057,7473.629097729628,8
46.609693877551024,90.02368286988325,9247.962459057697,2
27.497448979591837,71.7909201639183,8013.314464880603,9
30.146683673469386,74.18346441130397,7812.823185241175,4
46.30229591836735,92.05808223579741,7530.051874247642,4
40.03061224489796,86.69069802530692,8120.865611265082,6
26.721938775510203,70.6584500219645,6336.930699028584,4
31.831632653061224,76.07414293874797,8304.500405923687,9
39.06122448979592,86.62496179891734,7551.6341927717585,7
47.816326530612244,92.58941865964012,7268.989278015733,0
27.631377551020407,72.03308894670832,7307.579309089891,9
43.89668367346939,88.3322565092865,8977.385333557291,2
31.618622448979593,75.58211989010329,7817.194409451024,9
19.348214285714285,59.189680583929075,6195.22195627222,5
15.0,55.182535687461474,3984.4076873547774,1
28.816326530612244,73.12358101728428,7590.796730214719,5
25.739795918367346,69.6954098271813,6469.110957140058,9
26.882653061224488,73.35117172180186,5887.594342263656,1
29.042091836734695,72.94899331886948,6057.9660423840305,2
46.33163265306123,89.69477562759975,8995.258811343469,3
20.882653061224488,63.56461845627549,4767.589835110999,2
44.27295918367347,88.53253456756741,9580.082458497804,3
34.2844387755102,79.66184567161042,7549.920159010107,5
30.822704081632654,77.60046447390307,5054.526860950142,9
17.380102040816325,59.116483180776726,3305.409185073206,1
36.71173469387755,81.64089527108523,7456.070728703004,7
29.355867346938776,72.07128444883477,7091.40255032054,6
50.775510204081634,94.14509596430102,7643.363623638756,2
35.55357142857143,79.86570160818313,8987.692085887855,8
41.963010204081634,87.0070951195519,9543.391506396798,2
37.29974489795919,82.7661335153321,7586.44132303127,2
21.335459183673468,61.64452048569767,6872.834481117548,5
40.224489795918366,84.99110465006117,7550.801139385796,0
34.15433673469388,79.30550207749876,7343.611754990061,7
36.85076530612245,84.19818048124961,4266.450589289213,4
28.317602040816325,72.3440962456283,7132.423644354862,9
35.432397959183675,82.21279954822067,7769.097946586042,7
30.977040816326532,74.33442416359347,8052.04834691078,8
36.18112244897959,80.92417621884879,8039.485442736766,3
34.30229591836735,78.77921676894712,7899.443002715489,2
22.35841836734694,67.54456469581707,6649.314590856919,1
23.599489795918366,67.86312229102512,5656.079015145152,1
33.09183673469388,76.17936162401685,8349.747193527617,8
41.08418367346939,84.7878387918142,8514.165938803504,3
29.92219387755102,75.82725949776902,6555.710772374792,6
23.239795918367346,66.56275731355215,6640.525755158032,1
46.41326530612245,89.86480848265072,10579.763976372444,0
36.641581632653065,80.7763216438751,8224.245023935502,3
23.178571428571427,69.64634606645322,4243.263556451388,1
49.38775510204081,92.03818890769969,10036.696243106297,0
21.68622448979592,60.78532410509834,7329.2421404775905,0
23.5,70.60854287216677,7174.807746143725,1
20.466836734693878,62.73526269899665,4368.03672909493,7
49.580357142857146,92.91493351049768,9454.424134262757,2
35.11479591836735,81.0287463821604,6135.010344055318,7
42.71045918367347,87.88271458744624,8165.778463648834,3
34.94770408163265,79.39390025556109,8707.35624702556,0
25.926020408163264,69.78326239646196,6147.75776154083,4
33.33163265306123,77.47586667951903,8705.741552588113,6
33.838010204081634,78.11806236376631,7895.156196635033,5
46.90688775510204,89.80084401169006,8655.568223174043,2
45.433673469387756,89.88171472333883,8372.134192771759,6
48.410714285714285,93.98117585887253,6831.981733434115,4
32.38775510204081,78.13750408056316,7339.714397693234,7
33.08673469387755,76.93934881099673,8078.01265362112,1
43.60076530612245,87.64383250956867,8190.880392486213,8
27.8609693877551,72.47988677430028,6610.86646510456,9
27.65561224489796,72.20888964672501,7206.569524929314,9
23.198979591836736,65.64026264870839,7510.481201534111,3
47.8125,91.40274075332418,9087.790879314689,0
23.73341836734694,66.71533041051474,6796.918423336411,7
21.21811224489796,66.35815875362333,4734.001315752638,1
21.654336734693878,62.24043370941103,6949.356512975561,0
40.45918367346939,85.39043503374354,8917.237913272305,2
34.90688775510204,77.82789590583994,9120.122057053273,0
39.474489795918366,85.43903341483997,8537.872190028276,3
38.014030612244895,83.77442413933154,7796.098415497887,5
27.26530612244898,72.23024071596247,6700.059194871363,4
30.62372448979592,73.71153440605836,7859.810881554269,6
30.5765306122449,74.91338032173327,7701.837462557039,5
23.8265306122449,65.48494927722628,6004.500195963159,8
37.2780612244898,83.21293210619692,7116.569986842473,6
48.22831632653061,92.12174544536126,8485.25805548557,3
30.991071428571427,76.38654499985783,7457.7384591696755,7
52.025510204081634,96.37248031193545,13515.240894711798,5
41.41326530612245,87.62453311501005,5607.981215531479,8
30.21938775510204,71.6826931808925,8840.459029702415,0
23.926020408163264,65.91299256022657,6884.29040340416,9
24.821428571428573,69.81147170510484,5659.848688446572,1
44.05229591836735,87.32868693078632,9627.145516642871,0
31.868622448979593,76.1519314824681,7320.478192099886,3
25.151785714285715,71.63018811124287,4002.3236191595984,1
37.01275510204081,82.29185146112103,7781.318230172727,2
49.44897959183673,91.64111705830227,10062.526734973824,2
28.901785714285715,70.54559096764652,8164.820553735897,3
42.954081632653065,87.5908445830319,8251.418507320624,3
22.714285714285715,65.44527625179276,6619.039948489684,6
28.39030612244898,72.49178847169283,7108.8731278519645,4
19.682397959183675,60.74163162623424,5931.124366619076,7
30.357142857142858,74.4689190062484,7852.045029534448,5
20.566326530612244,58.44641003251865,6599.601984826853,0
36.391581632653065,81.58427144675889,7984.077363455669,6
26.386479591836736,67.26762625281465,8015.5559054897685,2
34.39668367346939,80.1939424605707,7044.131701240165,7
26.164540816326532,69.09134900949913,7513.253408359227,9
45.642857142857146,89.9516168134122,8605.202835866858,8
37.015306122448976,80.47001450919697,9023.150135774473,5
24.7015306122449,67.79420161907234,6420.902732286329,9
27.348214285714285,70.2953312372166,7152.902480333698,2
19.445153061224488,62.88158657817737,4621.253240390807,1
10.521683673469388,43.71331744051279,3479.0673693345657,1
25.151785714285715,69.11577961442079,6511.85364351502,4
34.348214285714285,78.82894437515334,8131.771674925114,4
29.5140306122449,72.81062805829903,7603.62107723748,5
27.122448979591837,71.1148848201422,7078.172895495646,6
27.788265306122447,72.1489287759801,6755.139931692843,4
12.57015306122449,48.29868461656961,3781.474566781446,1
50.39668367346939,93.39492370956927,8924.398337112623,2
32.10204081632653,77.47405619683386,7454.94086111811,5
37.419642857142854,84.34564256842562,5191.56909101089,3
22.909438775510203,65.04053455653107,7312.4907477394245,9
40.07142857142857,85.50135754979065,9243.973824920915,3
21.008928571428573,61.64663265937399,7025.895080974778,9
55.39923469387755,96.86310848371836,9370.780955180426,0
36.536989795918366,79.96036109248577,9648.62237899275,5
23.996173469387756,67.02248888223943,6330.233322135438,9
58.05612244897959,102.31543569219146,9140.590101061,6
24.289540816326532,67.0242234066053,6497.720192603791,5
23.53061224489796,67.1401905369611,5865.017748663251,7
23.071428571428573,65.56380285567607,6724.709260658996,4
18.18877551020408,60.440834423819496,4709.645642619188,1
33.15433673469388,77.59400425612054,7720.264788219815,3
27.022959183673468,70.78529611681562,7144.877313065144,4
58.38775510204081,99.47320505307879,7808.642129279695,0
46.45918367346939,91.15130036657341,6489.55737521346,4
31.117346938775512,74.83840758664046,8217.420690910109,8
39.25127551020408,84.01293251640324,8691.228800985416,0
26.505102040816325,69.3027591294082,7360.264984182974,4
43.25255102040816,89.06458327243381,7330.780283306738,3
43.83418367346939,87.84310604968417,9508.329736009631,6
27.87372448979592,72.54128397696125,7107.773214635648,8
28.418367346938776,73.41902362458592,7252.346504857086,7
36.74872448979592,82.70379512431646,6910.8711122309,6
54.630102040816325,96.72118783131125,8741.148806024466,0
17.96938775510204,59.357285384328215,4258.202080008958,9
28.428571428571427,72.72691442397824,6902.123386803281,7
37.857142857142854,81.38038988074987,9118.584964026762,5
25.256377551020407,68.53856604757247,6807.407043475826,7
44.88137755102041,89.93814461776508,8653.199938411579,2
17.696428571428573,59.23881266551861,4581.065017776657,1
13.830357142857142,51.443777978775934,3181.306108451611,1
35.375,81.24584565517482,7303.979577839365,6
41.830357142857146,86.81081675099301,10753.776294056715,8
26.474489795918366,70.840053110791,7059.865401304554,9
23.817602040816325,65.78339647200232,7065.234385935444,4
22.543367346938776,66.91927559234209,4949.950295344475,1
23.470663265306122,64.8856463213527,6621.075767755661,5
44.42729591836735,88.41123081670494,10463.28322275412,2
28.915816326530614,71.37058757115551,8214.842893536015,2
29.31122448979592,73.76674888700036,7387.612692813751,9
42.2844387755102,87.79556182527475,11646.697684835253,0
34.566326530612244,78.32806915223857,8047.508664371098,3
26.184948979591837,67.75014291721841,6836.636530332297,9
37.0905612244898,84.4841230869248,5034.125276448028,6
32.31887755102041,76.67751746408065,8218.533187760702,7
48.92729591836735,93.26642531837238,8483.478905965678,2
35.380102040816325,79.92110849871301,8265.592536603119,0
36.06887755102041,80.71016330032171,8433.769183393522,3
44.62372448979592,89.41619037072587,7961.959281655049,5
31.539540816326532,76.363329749307,6862.772220822484,4
33.045918367346935,78.68816285272005,5478.647518266566,3
33.015306122448976,79.16815461091743,6720.384801657288,6
28.81122448979592,72.44596914555979,7802.906007670558,5
41.442602040816325,84.50961043866367,9835.716427311665,8
33.07397959183673,78.7642739670125,7775.133212955963,9
23.711734693877553,64.57153575410685,8066.638979871785,5
24.321428571428573,67.15669500260915,5808.173189440386,4
33.816326530612244,78.9523198840734,7495.893522017861,7
22.489795918367346,62.111629246973166,7446.464404691917,4
47.11224489795919,90.31164949072708,8692.094090311022,2
29.035714285714285,75.38725701607774,4483.289311609418,7
42.70025510204081,87.94431331719456,8799.836594720193,3
20.631377551020407,60.87299076967723,6082.69007026679,4
34.76275510204081,78.99245856900998,8711.024131463286,8
23.71811224489796,67.61570490276357,5254.661655608745,9
22.177295918367346,66.91372716030591,4896.911634612693,1
29.536989795918366,73.20784751566902,7821.941449007587,9
44.72959183673469,88.3539429021932,9754.984980823603,2
43.0969387755102,88.26164599583565,8660.819209988524,8
31.613520408163264,76.20380749268529,7611.331849612272,7
29.960459183673468,74.75096216562774,7751.424050278547,9
24.908163265306122,69.74528536983904,5372.0349654265,1
44.38137755102041,87.37951594204225,10859.617857842724,8
28.177295918367346,73.32566750556671,6855.966350326139,7
20.945153061224488,63.14530782232811,6159.481383499903,4
24.993622448979593,70.68032164252018,4601.679964166737,1
24.6734693877551,68.28762333108575,6711.98241930517,3
27.04591836734694,73.5370962450694,5749.430321099634,1
16.37372448979592,56.97539634955952,3769.070406763528,1
42.5969387755102,87.44278473878677,8523.801727275273,0
39.36352040816327,86.14082410450138,7768.346252904454,2
39.55357142857143,84.08201588573006,8994.989096049943,3
27.883928571428573,72.31941300101394,6587.498852215783,9
24.31122448979592,68.4115701854249,5923.061756389798,4
20.948979591836736,61.170741713795735,6645.551468323954,9
42.80994897959184,88.20743670923514,8846.932924610175,2
14.737244897959183,53.33724854363347,3603.4463620839288,1
38.764030612244895,85.19781413119563,7664.847512667619,6
28.026785714285715,70.91418748464332,7708.880308502002,8
26.988520408163264,71.14713212094567,6473.765166148763,4
22.53188775510204,65.97472849127615,4944.520086223789,7
34.29209183673469,79.74538652583504,8541.337812491252,7
22.945153061224488,64.38740609188942,6451.497928389463,4
24.822704081632654,68.19932853845488,6866.981887405168,4
38.244897959183675,84.62741706366288,6816.782550880434,9
48.701530612244895,91.74201404217357,10576.264956188235,2
26.440051020408163,72.52159409583795,4178.976260463032,5
37.93112244897959,83.499727182527,7851.733700064387,7
39.92857142857143,84.26623564268047,9234.040536379161,2
22.621173469387756,64.79629076252863,6741.454088631337,4
36.67729591836735,81.60225333794894,8078.811133506902,4
45.33290816326531,89.4589470246944,9204.109473418997,2
23.642857142857142,72.39013491252148,7112.252274572382,1
31.825255102040817,76.98610943445117,7825.696005151032,9
26.136479591836736,68.95516138393324,7364.505864897399,7
56.82270408163265,98.86931151795729,8891.810671593741,2
40.5905612244898,83.7059019612979,11310.673987290389,8
28.711734693877553,73.56111970113501,7015.694647406288,7
16.582908163265305,54.821633445049805,5797.517986618515,6
28.46938775510204,73.33564215188436,7316.906217631085,9
36.54336734693877,81.05632746006962,8472.006396797404,2
44.744897959183675,88.4573356430727,9491.675135074605,2
36.579081632653065,81.20350394051864,9146.56575963719,3
37.90688775510204,84.37100861916949,5425.875423420397,8
19.71811224489796,62.18051714776028,4130.354651325551,1
36.378826530612244,82.12935050850884,8247.326684583299,6
21.831632653061224,62.254146812028736,7475.6773606561965,5
20.973214285714285,64.42275509757593,4873.693485624703,1
14.668367346938776,52.98028338869744,3640.6168080400894,1
58.08545918367347,99.08718122160006,9010.828574228046,0
40.75127551020408,85.4803541303534,8951.698230732622,2
27.6390306122449,72.116339235811,7085.189076453625,6
24.963010204081634,67.91953829919198,7290.144970745499,4
28.823979591836736,72.69017728660982,7428.258825340836,5
37.61862244897959,78.76399266771269,9954.408443212675,8
35.54336734693877,79.43259019180567,8915.270849080374,3
20.1390306122449,63.72791579929091,3629.6911340667957,1
27.125,70.16539998169922,7614.969415749838,5
14.521683673469388,52.9544185898179,3528.4768203577723,1
29.131377551020407,73.51694817190466,7206.191707958904,9
37.01020408163265,81.84260278467808,8259.961339268219,2
29.17091836734694,74.22086022833575,6818.105008258449,7
14.83673469387755,50.640050068798594,5936.37743904146,4
22.413265306122447,66.51285074200001,5300.1025447215925,4
33.85586734693877,79.7992755533504,6534.713263906385,4
41.07015306122449,87.51681428519684,5923.303868872652,8
24.256377551020407,69.59232111595671,4927.919277175891,1
19.862244897959183,60.16233484278966,5997.148288121833,5
12.933673469387756,43.511588753955856,5781.905587749503,8
28.60969387755102,72.92248965761847,7311.014935192185,9
23.779336734693878,66.86409481231524,7720.918017412726,5
38.77040816326531,84.83987523827253,7988.640449595478,6
19.17219387755102,60.226123156758334,5621.984104238403,7
26.917091836734695,70.90209197650395,6998.806822317403,9
41.09311224489796,87.44976840092349,6071.247781417093,9
34.21173469387755,77.88962995247631,9206.877019120406,3
46.848214285714285,92.31653715627289,8028.923383653874,7
63.03954081632653,103.11213292785678,8762.31643850956,0
28.706632653061224,73.31216911046475,6565.463592844545,9
55.86224489795919,97.3959879692765,10403.825704767503,0
24.755102040816325,66.773232022911,7561.012289689539,6
35.392857142857146,80.25212979563031,7886.484770863078,6
28.125,69.47035182841142,7778.037260994934,2
34.75637755102041,80.17801040300255,7964.399344923155,3
22.256377551020407,61.68831575884997,7070.605190224238,9
46.69387755102041,90.31991420108375,9839.409744967947,0
17.690051020408163,57.834846700363435,6043.83169564122,7
23.885204081632654,65.85886336038314,7768.027098905406,5
36.75765306122449,82.9586966483558,7184.703983651074,4
36.4375,81.27685535377817,8674.348184541308,8
56.02423469387755,97.00885281727905,9377.005822905292,0
23.645408163265305,66.24368879708956,7092.456552168192,9
22.753826530612244,63.84990659423362,6743.610621203214,4
20.816326530612244,64.758652709822,4865.767629685619,1
19.821428571428573,61.15363097668571,6325.944374457602,2
40.390306122448976,85.34184386449596,8953.977338260407,8
28.580357142857142,71.72690321469628,7930.19221186417,7
21.647959183673468,64.7621909248451,4480.90255032054,1
39.088010204081634,86.48205935879805,6033.65472691134,2
36.983418367346935,83.02130277733166,9298.522787715909,6
19.51530612244898,61.9889084088647,4193.533789647547,1
47.19642857142857,91.21898235754956,9450.613938579547,0
40.73724489795919,84.76958470093265,10725.66654069035,3
40.349489795918366,84.51757032485756,9925.885431538869,0
11.75765306122449,46.93968603542341,3246.686081016769,1
20.81377551020408,64.29306318336859,4659.678634416729,1
24.616071428571427,66.0125938577756,7547.617059992721,8
35.82270408163265,80.77016362162115,8871.361412054534,2
53.04081632653061,95.96619763817637,9710.775496206714,0
33.38137755102041,78.16326587852014,8027.774236443549,3
26.903061224489797,69.90060940156772,8151.532011981748,9
31.278061224489797,76.19576845819607,8043.386691302036,4
56.52040816326531,97.0051260576783,9453.082374513591,0
19.220663265306122,59.09811999814529,6179.412726407434,5
54.38392857142857,96.54921974591986,8889.522017860643,0
40.609693877551024,84.30036620776586,8841.845441057081,6
12.70280612244898,49.34095964052712,3901.627879958568,1
35.45025510204081,81.25597356336851,7798.730788611741,7
19.35841836734694,57.636730560844065,6330.413314296911,7
40.650510204081634,84.58159506789576,9345.98614260519,8
18.103316326530614,60.284557277505456,5061.090982895214,1
31.23341836734694,75.75617342358412,9004.944752386551,9
19.540816326530614,59.963197619217794,6806.29987962263,2
43.46683673469388,87.41819162353134,9186.509462221102,0
29.275510204081634,72.27896010402532,8253.324654964867,5
18.098214285714285,59.63840271539705,4804.0703507740545,1
23.338010204081634,63.43614645983287,7019.210324459003,2
39.40561224489796,82.78844916678584,9911.963606841913,2
35.09566326530612,80.91843513352221,7261.611265082163,7
37.24234693877551,82.2739013259359,8427.356694941353,3
42.17857142857143,87.58553399566689,8437.684835250973,5
27.804846938775512,71.20136311307702,8246.266425911928,4
25.690051020408163,69.90269916102952,7209.121539150639,9
35.224489795918366,80.68756265743089,7986.385515523081,7
13.565051020408163,50.62044489960684,3282.4597015761037,1
36.67474489795919,80.39524541058881,8981.189846308895,8
36.50255102040816,80.2679186786508,9717.235463732819,3
26.89030612244898,69.85251012909171,7226.523459589597,9
38.547193877551024,82.57526138708909,8374.41174659164,6
32.64413265306123,76.48207167044319,9519.385935444137,0
38.06377551020408,82.34923462235929,8454.730102740685,3
20.580357142857142,64.93852015462355,3292.66868228773,1
26.036989795918366,72.22991500445586,5769.438719520731,1
33.598214285714285,77.9144975301943,8119.833011393859,2
38.95790816326531,83.01032339114076,8228.64887601131,6
46.97831632653061,90.91119399217904,9321.695655216821,3
33.607142857142854,78.02683833143568,8675.69918255368,5
26.369897959183675,70.37188686694479,7065.81541670166,7
23.320153061224488,64.55894950509233,6783.024677360655,6
35.29209183673469,78.59287135139466,9534.754990061869,8
22.927295918367346,65.15952613984831,6934.473391002491,3
24.136479591836736,65.80867053982301,7930.723705943283,9
17.321428571428573,56.78574797842666,6602.369334565103,5
29.387755102040817,73.68737502325331,8902.52260575012,8
46.43112244897959,89.2041790613277,10249.023151647489,5
31.40688775510204,76.79358101568054,7824.346546849192,7
33.77423469387755,77.34724115118793,9418.355365191344,6
21.330357142857142,65.33668139404338,5193.725273648553,1
21.352040816326532,64.62897282556895,5055.741356624954,1
38.88520408163265,83.04625638430757,8693.22727527225,3
15.826530612244898,56.38862066964019,4963.639357800734,1
27.882653061224488,72.14228433366685,7407.249237143416,7
39.61352040816327,86.59766440536298,5110.535875255453,5
25.086734693877553,67.7807286105013,7407.573766131967,5
21.242346938775512,61.34242250330119,7264.037400968618,5
46.121173469387756,90.86836948076242,7840.677892556199,2
35.05612244897959,77.0819330407011,9794.971025447216,5
37.31377551020408,81.62375425827283,9813.129489655943,8
24.246173469387756,66.11841464951974,6430.199910416841,7
51.87755102040816,95.24990120581114,8359.173581366704,0
35.047193877551024,82.01134856314755,8301.324207049074,9
40.45663265306123,86.32638975569876,8432.328112314884,7
34.48979591836735,80.28034360505755,7360.615660255871,7
19.78188775510204,60.25498225236066,6331.880896391479,5
40.389030612244895,84.00067074610168,9397.09957727947,0
32.17602040816327,76.52945369021025,8475.90831723636,9
55.13137755102041,96.78275870627076,9227.81551468324,0
32.41454081632653,76.95524701842429,7934.981831415693,0
56.14795918367347,98.2357433490747,8408.59735169788,8
31.323979591836736,76.97483114019029,9099.902382352118,9
28.427295918367346,71.68532297788052,7306.100375129476,2
25.710459183673468,67.59778701239281,9032.61559026903,4
37.235969387755105,80.46920238658859,8557.090087063632,8
20.631377551020407,63.327324962277245,5503.701282158954,1
30.64158163265306,75.93918992777176,8034.556507376612,6
23.315051020408163,67.3773941530432,5909.36061420453,1
21.950255102040817,62.126507085043684,7010.138853895467,6
